ticket_no,flight_id,boarding_no,seat_no
0005433123587,7571,15,16A
0005433123579,7571,16,17A
0005433123585,7571,17,17D
0005433123578,7571,18,17F
0005433123577,7571,19,19C
0005433123575,7571,20,19E
0005433123569,7571,21,19F
0005433123568,7571,22,20A
0005433123571,7571,23,20D
0005432720450,7572,1,1C
0005432692555,7572,2,1D
0005432692532,7572,3,1F
0005432720453,7572,4,2A
0005432720446,7572,5,2C
0005432692535,7572,6,2F
0005432720452,7572,7,3D
0005433449584,7572,8,3F
0005432720442,7572,9,4A
0005432720448,7572,10,4C
0005432720447,7572,11,4D
0005432720455,7572,12,4E
0005433449583,7572,13,4F
0005432720435,7572,14,5A
0005432692528,7572,15,5C
0005432692539,7572,16,5D
0005432720433,7572,17,5E
0005432692547,7572,18,5F
0005432720444,7572,19,6A
0005432692527,7572,20,6C
0005433449590,7572,21,6D
0005432692536,7572,22,6E
0005433449604,7572,23,6F
0005432720445,7572,24,7A
0005432692552,7572,25,7C
0005432692542,7572,26,7D
0005432692545,7572,27,7E
0005432720440,7572,28,7F
0005433449595,7572,29,8A
0005432720429,7572,30,8C
0005432720454,7572,31,8D
0005432692534,7572,32,8E
0005432692529,7572,33,8F
0005432692541,7572,34,9A
0005432071520,7572,35,9C
0005432720451,7572,36,9D
0005433449588,7572,37,9E
0005433449601,7572,38,9F
0005432720430,7572,39,10A
0005432720437,7572,40,10C
0005432720439,7572,41,10D
0005432071522,7572,42,10F
0005433449593,7572,43,11A
0005433449586,7572,44,11C
0005432692543,7572,45,11D
0005432720436,7572,46,11E
0005432720449,7572,47,11F
0005432720434,7572,48,12A
0005433449592,7572,49,12C
0005432692549,7572,50,12D
0005432692557,7572,51,12E
0005433449599,7572,52,13A
0005433449591,7572,53,13C
0005432692553,7572,54,13D
0005432720443,7572,55,13E
0005432071521,7572,56,13F
0005432720428,7572,57,14A
0005432692537,7572,58,14C
0005432720438,7572,59,14E
0005432692551,7572,60,15D
0005432692540,7572,61,15C
0005433449597,7572,62,15E
0005432692546,7572,63,15F
0005432692530,7572,64,16A
0005432692554,7572,65,16C
0005432692550,7572,66,16D
0005433449598,7572,67,16E
0005432720432,7572,68,16F
0005432692533,7572,69,17A
0005432692548,7572,70,17C
0005432692531,7572,71,17D
0005433449603,7572,72,17E
0005432692556,7572,73,17F
0005433449600,7572,74,18A
0005433449587,7572,75,18C
0005432692558,7572,76,18D
0005433449602,7572,77,18F
0005433449596,7572,78,18E
0005433449589,7572,79,19A
0005433449605,7572,80,19C
0005433449594,7572,81,19D
0005432692544,7572,82,19E
0005432720441,7572,83,20A
0005432720431,7572,84,20C
0005433449585,7572,85,20E
0005432692538,7572,86,20F
0005433722106,30450,1,2C
0005433722105,30450,2,4E
0005433722104,30450,3,9D
0005433722102,30450,4,12E
0005433722103,30450,5,15F
0005434586172,1368,1,1A
0005434513533,1368,2,1C
0005434586169,1368,3,2A
0005434586179,1368,4,2D
0005434586161,1368,5,2F
0005433524846,1368,6,3A
0005434514921,1368,7,3C
0005433524850,1368,8,3F
0005432270954,1368,9,4C
0005434586160,1368,10,4D
0005433524855,1368,11,4E
0005434586164,1368,12,5A
0005434586171,1368,13,5E
0005432270955,1368,14,6A
0005434586165,1368,15,6F
0005434586162,1368,16,7A
0005434586158,1368,17,7C
0005433524853,1368,18,7D
0005434586177,1368,19,7E
0005434586176,1368,20,7F
0005434586163,1368,21,8D
0005433524851,1368,22,9F
0005432270956,1368,23,10D
0005433524852,1368,24,10E
0005434586181,1368,25,11A
0005434586159,1368,26,11E
0005433524854,1368,27,11F
0005433724726,1368,28,12A
0005433524849,1368,29,12C
0005434586173,1368,30,12E
0005433724727,1368,31,13A
0005434586174,1368,32,13D
0005434513534,1368,33,14C
0005434586182,1368,34,14F
0005434586180,1368,35,15A
0005433724724,1368,36,15D
0005434586157,1368,37,16C
0005434514922,1368,38,16D
0005434586170,1368,39,16E
0005434586167,1368,40,16F
0005434586166,1368,41,17C
0005434586168,1368,42,17D
0005433724725,1368,43,17E
0005434513535,1368,44,18C
0005434586178,1368,45,19C
0005433524848,1368,46,19F
0005434586175,1368,47,20C
0005433524847,1368,48,20D
0005434514923,1368,49,20E
0005433192815,18514,1,4A
0005433192818,18514,2,7D
0005433192812,18514,3,9E
0005433192814,18514,4,9F
0005433192813,18514,5,10A
0005433192816,18514,6,10C
0005433192817,18514,7,11C
0005433192809,18514,8,12E
0005433192810,18514,9,18D
0005433192821,18514,10,19A
0005433192811,18514,11,19D
0005433192820,18514,12,20C
0005433192819,18514,13,20E
0005434142542,11429,1,5A
0005434142541,11429,2,7D
0005434142540,11429,3,20D
0005434142543,11429,4,21B
0005435304095,29766,1,7C
0005435304096,29766,2,7D
0005435304092,29766,3,18D
0005435304094,29766,4,19C
0005435304093,29766,5,20A
0005435304989,29766,6,23A
0005435824155,1287,1,1F
0005435824160,1287,2,2C
0005435824158,1287,3,4A
0005435824164,1287,4,5C
0005435824154,1287,5,6E
0005435824172,1287,6,7B
0005435824173,1287,7,6F
0005435824151,1287,8,8B
0005435824161,1287,9,8A
0005435824169,1287,10,8E
0005435824177,1287,11,9F
0005435824178,1287,12,9E
0005435824156,1287,13,10B
0005435824175,1287,14,10D
0005432284506,1287,15,11A
0005435824170,1287,16,11B
0005435824167,1287,17,12C
0005435824171,1287,18,12E
0005435824162,1287,19,13A
0005435824174,1287,20,13F
0005435824163,1287,21,14C
0005432284505,1287,22,16A
0005435824157,1287,23,16C
0005435824153,1287,24,16D
0005435824165,1287,25,16E
0005432284508,1287,26,17B
0005435824168,1287,27,18D
0005432284507,1287,28,19B
0005435824166,1287,29,19D
0005435824176,1287,30,20A
0005435824159,1287,31,19E
0005435824152,1287,32,20B
0005433415388,17980,1,4A
0005433415381,17980,2,5C
0005433415385,17980,3,6F
0005433415389,17980,4,7B
0005433415384,17980,5,9D
0005433415391,17980,6,9C
0005433415380,17980,7,12E
0005433415383,17980,8,13A
0005433415390,17980,9,14E
0005433415378,17980,10,15B
0005433415379,17980,11,16D
0005433415386,17980,12,17A
0005433415392,17980,13,18A
0005433415382,17980,14,18C
0005433415393,17980,15,20E
0005433415387,17980,16,21A
0005432143931,5615,1,1A
0005432782863,5615,2,1D
0005432782838,5615,3,1F
0005432782841,5615,4,2A
0005432782840,5615,5,2F
0005432782847,5615,6,3A
0005432782887,5615,7,3C
0005432782888,5615,8,4C
0005432782870,5615,9,4D
0005432782872,5615,10,4E
0005432143932,5615,11,5A
0005432782850,5615,12,5C
0005432782849,5615,13,5F
0005432782889,5615,14,6A
0005432782871,5615,15,6C
0005432782857,5615,16,6D
0005432782873,5615,17,7A
0005432782877,5615,18,7C
0005432782858,5615,19,7D
0005432782854,5615,20,7F
0005432782892,5615,21,8D
0005432782864,5615,22,8F
0005432782851,5615,23,9A
0005432782848,5615,24,9D
0005432782891,5615,25,9E
0005432782860,5615,26,9F
0005432782861,5615,27,10A
0005432782880,5615,28,10C
0005432782882,5615,29,10E
0005432782853,5615,30,10F
0005432782839,5615,31,11E
0005432782881,5615,32,11F
0005432782883,5615,33,12A
0005432782842,5615,34,12C
0005432782879,5615,35,12D
0005432782876,5615,36,12E
0005432782869,5615,37,13A
0005432782859,5615,38,13C
0005432782867,5615,39,13D
0005432782855,5615,40,14A
0005432782845,5615,41,14E
0005432782884,5615,42,15C
0005432782886,5615,43,16A
0005432782874,5615,44,16E
0005432782846,5615,45,17C
0005432143930,5615,46,17F
0005432782878,5615,47,18A
0005432782843,5615,48,18C
0005432143929,5615,49,18F
0005432782865,5615,50,19A
0005432782890,5615,51,19C
0005432782856,5615,52,19D
0005432782875,5615,53,19E
0005432782862,5615,54,19F
0005432782868,5615,55,20A
0005432782885,5615,56,20C
0005432782852,5615,57,20D
0005432782844,5615,58,20E
0005432782866,5615,59,20F
0005435476637,15345,1,1C
0005435476646,15345,2,4C
0005435476647,15345,3,4D
0005435476640,15345,4,5A
0005435476634,15345,5,5D
0005435476636,15345,6,6F
0005435476643,15345,7,8A
0005435476645,15345,8,12F
0005435476635,15345,9,14A
0005435476641,15345,10,14E
0005435476639,15345,11,15C
0005435476642,15345,12,16F
0005435476638,15345,13,18D
0005435476648,15345,14,20A
0005435476644,15345,15,20F
0005432848055,4384,1,1B
0005432848056,4384,2,2C
0005434462753,4384,3,2D
0005432848057,4384,4,3C
0005432848064,4384,5,3D
0005432848059,4384,6,4B
0005432848066,4384,7,5A
0005432848062,4384,8,5D
0005432848067,4384,9,7C
0005434463892,4384,10,7D
0005434463891,4384,11,18D
0005432848060,4384,12,19C
0005432848061,4384,13,20C
0005432848070,4384,14,21A
0005432848068,4384,15,21C
0005432848058,4384,16,22A
0005432848065,4384,17,22B
0005434462752,4384,18,22C
0005432848069,4384,19,23A
0005432848063,4384,20,23B
0005435850752,28883,1,1B
0005435850751,28883,2,2C
0005435850756,28883,3,4D
0005435850750,28883,4,5B
0005435850754,28883,5,18C
0005435850755,28883,6,19A
0005435850753,28883,7,21C
0005435850757,28883,8,22B
0005433496438,6253,1,1A
0005433496444,6253,2,1D
0005433496449,6253,3,1F
0005434443432,6253,4,2A
0005434925249,6253,5,2C
0005433496435,6253,6,2F
0005433496432,6253,7,3C
0005434443436,6253,8,3F
0005433496431,6253,9,4A
0005434925247,6253,10,4C
0005434925256,6253,11,4E
0005434925264,6253,12,4D
0005434443433,6253,13,5C
0005434925254,6253,14,5D
0005434443427,6253,15,5E
0005434925265,6253,16,5F
0005434443424,6253,17,6D
0005433496436,6253,18,6E
0005434925250,6253,19,6F
0005434925263,6253,20,7C
0005434925269,6253,21,7D
0005434925255,6253,22,7F
0005433496430,6253,23,7E
0005434925266,6253,24,8D
0005433496418,6253,25,8E
0005434443434,6253,26,8F
0005432075169,6253,27,9A
0005433496447,6253,28,9C
0005434443438,6253,29,9D
0005433496433,6253,30,9F
0005434925270,6253,31,10C
0005433496420,6253,32,10E
0005434925258,6253,33,10F
0005433496445,6253,34,11A
0005434925248,6253,35,11C
0005433496422,6253,36,11D
0005434443439,6253,37,11F
0005434925268,6253,38,12A
0005433496421,6253,39,12C
0005434925251,6253,40,12D
0005434925271,6253,41,12E
0005433496428,6253,42,12F
0005433496425,6253,43,13A
0005433496434,6253,44,13C
0005434925253,6253,45,13D
0005434925260,6253,46,13E
0005433496429,6253,47,13F
0005433496427,6253,48,14A
0005432075170,6253,49,14C
0005434443425,6253,50,14D
0005433496424,6253,51,14E
0005434443435,6253,52,14F
0005434925259,6253,53,15A
0005433496423,6253,54,15C
0005434443429,6253,55,15D
0005434443428,6253,56,16D
0005434443426,6253,57,16E
0005433496442,6253,58,16F
0005433496441,6253,59,17A
0005434443431,6253,60,17C
0005434925261,6253,61,17D
0005434925257,6253,62,17E
0005433496440,6253,63,17F
0005433496446,6253,64,18A
0005433496426,6253,65,18D
0005432075171,6253,66,18E
0005433496437,6253,67,18F
0005434925272,6253,68,19A
0005434925252,6253,69,19C
0005433496439,6253,70,19D
0005433496419,6253,71,19E
0005434925262,6253,72,19F
0005434443437,6253,73,20A
0005433496443,6253,74,20C
0005434925267,6253,75,20D
0005433496448,6253,76,20E
0005434443430,6253,77,20F
0005435242399,12211,1,1A
0005435242390,12211,2,3C
0005435242389,12211,3,3D
0005435242409,12211,4,3F
0005435242393,12211,5,5C
0005435242400,12211,6,5D
0005435242403,12211,7,7C
0005435242404,12211,8,7F
0005435242394,12211,9,9C
0005435242401,12211,10,9D
0005435242414,12211,11,9E
0005435242413,12211,12,9F
0005435242396,12211,13,11C
0005435242410,12211,14,11E
0005435242411,12211,15,11F
0005435242398,12211,16,12A
0005435242407,12211,17,13A
0005435242391,12211,18,13C
0005435242395,12211,19,14F
0005435242388,12211,20,15A
0005435242408,12211,21,15C
0005435242392,12211,22,15E
0005435242405,12211,23,16C
0005435242402,12211,24,16D
0005435242412,12211,25,16E
0005435242406,12211,26,17A
0005435242387,12211,27,17C
0005435242415,12211,28,19C
0005435242397,12211,29,20C
0005435913849,10095,1,5D
0005434910069,10095,2,6E
0005434910068,10095,3,15C
0005434910070,10095,4,16D
0005435913850,10095,5,18D
0005434876590,14602,1,1C
0005434876598,14602,2,1A
0005434876624,14602,3,1D
0005434876582,14602,4,2C
0005434876616,14602,5,2A
0005434876615,14602,6,2D
0005434876569,14602,7,3A
0005434876638,14602,8,3D
0005434876620,14602,9,3C
0005434876608,14602,10,4A
0005434876636,14602,11,3F
0005434876555,14602,12,4D
0005434876601,14602,13,4C
0005434876617,14602,14,4F
0005434876593,14602,15,5C
0005434876610,14602,16,5F
0005434876564,14602,17,5D
0005434876629,14602,18,6A
0005434876650,14602,19,6C
0005434876648,14602,20,6F
0005434876621,14602,21,6E
0005434876574,14602,22,6D
0005434876618,14602,23,7A
0005434876641,14602,24,7C
0005434876579,14602,25,7B
0005434876565,14602,26,7D
0005434876635,14602,27,7F
0005434758853,14602,28,7E
0005434876557,14602,29,8B
0005434876600,14602,30,8D
0005434876558,14602,31,8C
0005434876611,14602,32,8F
0005434876563,14602,33,9B
0005434876570,14602,34,9A
0005434876637,14602,35,9C
0005434876583,14602,36,9E
0005434876639,14602,37,9D
0005434876573,14602,38,10B
0005434876612,14602,39,10A
0005434876595,14602,40,9F
0005434876626,14602,41,10C
0005434876592,14602,42,10E
0005434876580,14602,43,10D
0005434876560,14602,44,11A
0005434876586,14602,45,10F
0005434876568,14602,46,11C
0005434876581,14602,47,11B
0005434876619,14602,48,11F
0005434876607,14602,49,11E
0005434876609,14602,50,12B
0005434876559,14602,51,12A
0005434876614,14602,52,12D
0005434876603,14602,53,12C
0005434876651,14602,54,12E
0005434758854,14602,55,13A
0005434876649,14602,56,12F
0005434876633,14602,57,13C
0005434758852,14602,58,13B
0005434876606,14602,59,13E
0005434876562,14602,60,13D
0005434876646,14602,61,13F
0005434876596,14602,62,14B
0005434876561,14602,63,14D
0005434876556,14602,64,14C
0005434876634,14602,65,14F
0005434876631,14602,66,15B
0005434876640,14602,67,15A
0005434876625,14602,68,15C
0005434876623,14602,69,15F
0005434876627,14602,70,15E
0005434876575,14602,71,16A
0005434876597,14602,72,16C
0005434876588,14602,73,16B
0005434876642,14602,74,16F
0005434876572,14602,75,16E
0005434876587,14602,76,17C
0005434876585,14602,77,17B
0005434876605,14602,78,17F
0005434876602,14602,79,17E
0005434876628,14602,80,18B
0005434876589,14602,81,18A
0005434876567,14602,82,18C
0005434876599,14602,83,18D
0005434876647,14602,84,19A
0005434876645,14602,85,18F
0005434876644,14602,86,19B
0005434876591,14602,87,19E
0005434876576,14602,88,19D
0005434876632,14602,89,20B
0005434876604,14602,90,20A
0005434876566,14602,91,20D
0005434876578,14602,92,20C
0005434876594,14602,93,20F
0005434876622,14602,94,20E
0005434876584,14602,95,21A
0005434876571,14602,96,21C
0005434876643,14602,97,21B
0005434876577,14602,98,21E
0005434876630,14602,99,21D
0005434876613,14602,100,21F
0005435659943,9262,1,1A
0005435659937,9262,2,1B
0005435659948,9262,3,1C
0005435659946,9262,4,3A
0005435659939,9262,5,4C
0005435659941,9262,6,4D
0005435659940,9262,7,5A
0005435659944,9262,8,5D
0005435659938,9262,9,20A
0005435659945,9262,10,21C
0005435659947,9262,11,21D
0005435659942,9262,12,22A
0005434251798,24676,1,1D
0005434251800,24676,2,2A
0005434251802,24676,3,2B
0005434251795,24676,4,4C
0005434251801,24676,5,5B
0005434251797,24676,6,5C
0005434251804,24676,7,6B
0005434251803,24676,8,6C
0005434251796,24676,9,7A
0005434251799,24676,10,18B
0005433679726,2796,1,1A
0005433679724,2796,2,1C
0005433679740,2796,3,1D
0005433679728,2796,4,1F
0005433679715,2796,5,2A
0005432222688,2796,6,2D
0005433679754,2796,7,3C
0005432222690,2796,8,4A
0005433679717,2796,9,4C
0005433679752,2796,10,4D
0005433679718,2796,11,4E
0005433679716,2796,12,5C
0005433679745,2796,13,5D
0005433679731,2796,14,5E
0005433679727,2796,15,6A
0005433679747,2796,16,6C
0005433679719,2796,17,6D
0005433679755,2796,18,6E
0005433679734,2796,19,7A
0005433679710,2796,20,7E
0005433679733,2796,21,7F
0005433679722,2796,22,8C
0005433679744,2796,23,8E
0005433679739,2796,24,8F
0005433679732,2796,25,10A
0005433679729,2796,26,10C
0005433679713,2796,27,10E
0005433679711,2796,28,11A
0005433679720,2796,29,12C
0005433679736,2796,30,12D
0005433679750,2796,31,12E
0005433679748,2796,32,12F
0005432222691,2796,33,13A
0005433679741,2796,34,13D
0005433679742,2796,35,13E
0005433679749,2796,36,13F
0005432222689,2796,37,14A
0005433679709,2796,38,14C
0005433679725,2796,39,14D
0005433679721,2796,40,14F
0005433679756,2796,41,15A
0005433679751,2796,42,15D
0005433679723,2796,43,16C
0005433679737,2796,44,16F
0005433679746,2796,45,17A
0005433679743,2796,46,17C
0005433679730,2796,47,17F
0005433679735,2796,48,18A
0005433679738,2796,49,18C
0005433679753,2796,50,18F
0005433679712,2796,51,19C
0005433679714,2796,52,19D
0005432222692,2796,53,20C
0005432966502,29150,1,2C
0005432966499,29150,2,3A
0005432966486,29150,3,3C
0005432966482,29150,4,3F
0005432966494,29150,5,4A
0005432966495,29150,6,4C
0005432966489,29150,7,4D
0005432966504,29150,8,5C
0005432966492,29150,9,6C
0005432966480,29150,10,6D
0005432966497,29150,11,7F
0005432005165,29150,12,8A
0005432966483,29150,13,8F
0005432005164,29150,14,9A
0005432966503,29150,15,10C
0005432966498,29150,16,11A
0005432966491,29150,17,13C
0005432966493,29150,18,13E
0005432966479,29150,19,13F
0005432966481,29150,20,14E
0005432966496,29150,21,14F
0005432966488,29150,22,15C
0005432966500,29150,23,16A
0005432966484,29150,24,16C
0005432966501,29150,25,16E
0005432005163,29150,26,17C
0005432966487,29150,27,17E
0005432966485,29150,28,18A
0005432966490,29150,29,18D
0005433577568,9307,1,3A
0005433577564,9307,2,4C
0005433577563,9307,3,6A
0005433577565,9307,4,6F
0005432755016,9307,5,7F
0005432756789,9307,6,8A
0005433577567,9307,7,8C
0005433577572,9307,8,10B
0005433577566,9307,9,10E
0005432755017,9307,10,12B
0005433577571,9307,11,14B
0005432756787,9307,12,14F
0005433577562,9307,13,19B
0005432755015,9307,14,20B
0005433577573,9307,15,20C
0005433577570,9307,16,25B
0005433577569,9307,17,26A
0005432756788,9307,18,27A
0005433577561,9307,19,30C
0005432184902,4199,1,2C
0005435986654,4199,2,13B
0005435986650,4199,3,13G
0005435986652,4199,4,15H
0005435986649,4199,5,21E
0005432184901,4199,6,24B
0005435986653,4199,7,28A
0005432184900,4199,8,33B
0005435986651,4199,9,38E
0005435947005,26588,1,1A
0005432571260,26588,2,1H
0005432571259,26588,3,3B
0005435947001,26588,4,4A
0005435947010,26588,5,5C
0005435947004,26588,6,11G
0005435856131,26588,7,13A
0005435947003,26588,8,14A
0005435946996,26588,9,18E
0005435947000,26588,10,18D
0005435787321,26588,11,19F
0005432571257,26588,12,20E
0005435946997,26588,13,23H
0005435947009,26588,14,30F
0005432571258,26588,15,30G
0005435946998,26588,16,31G
0005435947006,26588,17,32E
0005435946999,26588,18,33F
0005435856133,26588,19,33G
0005435947008,26588,20,36B
0005435856130,26588,21,36D
0005435947002,26588,22,37H
0005435787320,26588,23,38D
0005435947011,26588,24,38F
0005435947007,26588,25,38G
0005435856132,26588,26,38H
0005433568041,331,1,2A
0005433568033,331,2,2D
0005433568034,331,3,3F
0005433568043,331,4,5A
0005433568065,331,5,4F
0005433568018,331,6,5F
0005433568045,331,7,5D
0005433568061,331,8,6A
0005433568019,331,9,7A
0005433568029,331,10,8A
0005433568037,331,11,8B
0005433568057,331,12,9B
0005433568036,331,13,9C
0005433568022,331,14,9D
0005433568038,331,15,9F
0005433568053,331,16,10B
0005432238832,331,17,10F
0005433568060,331,18,11A
0005433568040,331,19,11D
0005433568054,331,20,11C
0005432238829,331,21,11F
0005433568066,331,22,12D
0005433568067,331,23,13B
0005433568042,331,24,14C
0005433568027,331,25,15A
0005433568028,331,26,15D
0005432238831,331,27,15F
0005433568063,331,28,15E
0005432238828,331,29,17A
0005432238830,331,30,17D
0005433568032,331,31,17E
0005433568044,331,32,18A
0005433568023,331,33,18B
0005433568049,331,34,18D
0005433568046,331,35,18C
0005433568047,331,36,19E
0005433568052,331,37,20D
0005433568020,331,38,21B
0005433568039,331,39,21D
0005433568048,331,40,21F
0005433568050,331,41,22B
0005433568056,331,42,22C
0005433568030,331,43,22E
0005433568031,331,44,22D
0005433568035,331,45,23C
0005433568058,331,46,24D
0005433568059,331,47,24F
0005432238827,331,48,25B
0005433568015,331,49,25D
0005433568062,331,50,25C
0005433568025,331,51,27A
0005433568016,331,52,27C
0005433568068,331,53,27E
0005433568064,331,54,28C
0005433568055,331,55,28D
0005433568017,331,56,29A
0005433568051,331,57,29D
0005433568026,331,58,30F
0005433568024,331,59,31B
0005433568021,331,60,31F
0005433074208,11606,1,1D
0005432192264,11606,2,1C
0005433134056,11606,3,2D
0005433074209,11606,4,4D
0005433074203,11606,5,6C
0005433074216,11606,6,6F
0005433074217,11606,7,6D
0005433074213,11606,8,7A
0005433074204,11606,9,8A
